ano,turno,sigla_uf,id_municipio,id_municipio_tse,zona,secao,tipo_secao_agregada,numero,nome,tipo,endereco,bairro,cep,telefone,latitude,longitude,situacao,situacao_zona,situacao_secao,situacao_localidade,situacao_secao_acessibilidade,quantidade_eleitores,quantidade_eleitores_eleicao
2022,2,PB,2507507,20516,64,12,principal,2054,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL ISABEL MARIA DAS NEVES,convencional,"AV. JOÃO MACHADO, 484",CENTRO,58013530,8332184194,-7.12620381,-34.88037477,ativo,ativo,ativo,ativo,com acessibilidade,297,294
2022,2,PB,2507507,20516,1,70,principal,1201,COLÉGIO NOSSA SENHORA DE LOURDES (LOURDINAS),convencional,"AV PRESIDENTE EPITACIO PESSOA, 208 - TORRE - JOÃO PESSOA",TORRE,58040000,,-7.12021542,-34.8685953,ativo,ativo,ativo,ativo,sem acessibilidade,390,398
2022,2,PB,2507507,20516,1,23,distribuida de oficio,1031,COLEGIO OLIVINA OLIVIA CARNEIRO DA CUNHA,convencional,AV DUARTE DA SILVEIRA 450 - CENTRO - JOÃO PESSOA,CENTRO,58013280,,-7.12141728,-34.87470379,ativo,ativo,ativo,ativo,sem acessibilidade,251,0
2022,2,PB,2507507,20516,77,256,principal,1317,ESCOLA MUNICIPAL PROF. PAULO FREIRE - CJ NOVA TRINDADE,convencional,RUA PROJETADA Q-1 L-2- CONJ. NOVA TRINDADE,JARDIM VENEZA,58000000,,-7.1598331,-34.9097714,ativo,ativo,ativo,ativo,sem acessibilidade,326,417
2022,1,PB,2507507,20516,70,594,principal,1821,ESCOLA ESTADUAL PROFESSORA RITA MIRANDA HENRIQUES,convencional,"RUA FRANCISCO PORFIRIO RIBEIRO, S/N",MANGABEIRA IV,58000000,,-7.18846574,-34.83922295,bloqueado,ativo,ativo,ativo,sem acessibilidade,390,389
2022,2,PB,2507507,20516,64,125,principal,2062,ESCOLA ESTADUAL GERALDO LAFAYETTE BEZERRA,convencional,"RUA FELINTO DE ARRUDA ESCOLÁSTICO, S/N",CRISTO REDENTOR,58070300,83 32237218,-7.1548472,-34.8769512,bloqueado,ativo,ativo,ativo,com acessibilidade,388,385
2022,1,PB,2507507,20516,64,390,principal,1740,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL UBIRAJARA TARGINO BOTTO,convencional,"AV. DA FRATERNIDADE, 950",CRISTO REDENTOR,58070310,83 988535026,-7.15525226,-34.88453323,ativo,ativo,ativo,ativo,com acessibilidade,330,330
2022,1,PB,2507507,20516,64,295,principal,1767,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LEONIDAS SANTIAGO,convencional,"RUA CÔNEGO VICENTE PIMENTEL, 365",RANGEL,58070030,8332189371,-7.14412908,-34.87617346,ativo,ativo,ativo,ativo,com acessibilidade,290,296
2022,1,PB,2507507,20516,77,144,principal,1279,ESCOLA MUNICIPAL ERNANY SATIRO,convencional,R PROF JOSE HOLMES 120,ERNANI SATIRO,00000000,,-7.17441035,-34.89386384,ativo,ativo,ativo,ativo,sem acessibilidade,276,400
2022,2,PB,2507507,20516,64,303,principal,1279,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL PROF. MATEUS RIBEIRO,convencional,"RUA BOM JESUS, 526",RANGEL,58070060,8332233711,-7.14810386,-34.87067292,ativo,ativo,ativo,ativo,com acessibilidade,335,335
2022,1,PB,2507507,20516,1,121,principal,1368,ESC. MUNICIPAL GENERAL RODRIGO OTAVIO (GPTE),convencional,"AV MATO GROSSO, 988 - ESTADOS - JOÃO PESSOA",ESTADOS,58030080,,-7.11564405,-34.85214415,ativo,ativo,ativo,ativo,sem acessibilidade,332,405
2022,1,PB,2507507,20516,70,657,principal,2097,COLÉGIO IPI,convencional,"RUA MARIA L. DA CONCEIÇÃO, 100",VALENTINA FIGUEIREDO,58064600,8332371716,,,ativo,ativo,ativo,ativo,com acessibilidade,389,387
2022,2,PB,2507507,20516,77,163,distribuida de oficio,1341,ESCOLA ESTADUAL DE ENS. FUND. D. JOSE MARIA PIRES,convencional,RUA DAS ROSAS  SN,INDUSTRIAS,58000000,,-7.1830923,-34.9198028,ativo,ativo,ativo,ativo,com acessibilidade,248,0
2022,1,PB,2507507,20516,64,108,principal,1287,CREI SÃO FRANCISCO,convencional,"RUA JOSÉ SOARES, 32",RANGEL,58070080,8332232203,-7.15056009,-34.87048609,ativo,ativo,ativo,ativo,com acessibilidade,323,324
2022,2,PB,2507507,20516,1,84,principal,1252,ESC MUNICIPAL CÔNEGO MATIAS FREIRE,convencional,RUA GEMINIANO DA FRANCA 654 - TORRE - JOÃO PESSOA,TORRE,58040560,,-7.12904515,-34.8605635,ativo,ativo,ativo,ativo,com acessibilidade,391,399
2022,1,PB,2507507,20516,1,76,principal,1236,ESC. ESTADUAL PADRE HILDON BANDEIRA,convencional,RUA CAETANO FILGUEIRAS S/N - TORRE - JOÃO PESSOA,TORRE,58040390,,-7.12129989,-34.86064169,ativo,ativo,ativo,ativo,sem acessibilidade,281,393
2022,2,PB,2507507,20516,1,289,principal,1686,ESC. ESTADUAL FENELON CAMARA (GERÊNCIA DE BANDAS),convencional,"RUA JOSÉ BATISTA DE MELO, S/N - CASTELO BRANCO - JOÃO PESSOA",CASTELO BRANCO,58050140,,-7.13338302,-34.85057217,ativo,ativo,ativo,ativo,sem acessibilidade,298,365
2022,2,PB,2507507,20516,76,57,principal,1139,ESCOLA ESTADUAL DE 1 GRAU PE ROMA,convencional,R  EMILIO ARAUJO CHAVES S/N,ALTIPLANO CABO BRANCO,00000000,,-7.13452523,-34.82805742,ativo,ativo,ativo,ativo,com acessibilidade,350,389
2022,1,PB,2507507,20516,76,330,principal,1783,CLUBE DA PESSOA IDOSA,convencional,"RUA ANA GUEDES VASCONCELOS, SN ALTIPLANO",ALTIPLANO CABO BRANCO,58033455,32148188,-7.13053876,-34.82801844,ativo,ativo,ativo,ativo,com acessibilidade,390,392
2022,2,PB,2507507,20516,64,141,principal,1350,ESCOLA MUNICIPAL AUGUSTO DOS ANJOS,convencional,"RUA OLÍVIA MARTINS DE ALMEIDA GUERRA, 391",CRISTO REDENTOR,58071430,83999241240,-7.16044759,-34.87743387,ativo,ativo,ativo,ativo,com acessibilidade,433,433
2022,2,PB,2507507,20516,1,66,distribuida de oficio,1759,ESCOLA SÃO JOSÉ,convencional,"AV MARECHAL DEODORO DA FONSECA, 200 - TORRE - JOÃO PESSOA",TORRE,58013476,83 21078228,,,ativo,ativo,ativo,ativo,sem acessibilidade,293,0
2022,2,PB,2507507,20516,64,436,distribuida de oficio,1961,ESCOLA MUNICIPAL JOSÉ EUGENIO LINS DE ALBUQUERQUE,convencional,"RUA PEDRO PATRICIO DE SOUZA, S/N",ERNESTO GEISEL,58075730,8332189143,-7.18122464,-34.8715599,ativo,ativo,ativo,ativo,com acessibilidade,290,0
2022,2,PB,2507507,20516,70,643,principal,2097,COLÉGIO IPI,convencional,"RUA MARIA L. DA CONCEIÇÃO, 100",VALENTINA FIGUEIREDO,58064600,8332371716,,,ativo,ativo,ativo,ativo,sem acessibilidade,388,389
2022,2,PB,2507507,20516,1,174,principal,1511,ESC ESTADUAL MARCILIO DIAS,convencional,RUA FREI ALBINO S/N - PADRE ZÉ - JOÃO PESSOA,PADRE ZE,58025010,,-7.10675896,-34.8706071,ativo,ativo,ativo,ativo,sem acessibilidade,375,375
2022,2,PB,2507507,20516,1,214,principal,1490,ESC MUNICIPAL ANGELO NOTARE,convencional,PRAÇA DOM VILAS BOAS 27 - TREZE DE MAIO - JOÃO PESSOA,TREZE DE MAIO,58025220,,-7.11317649,-34.86475107,ativo,ativo,ativo,ativo,sem acessibilidade,385,396
2022,1,PB,2507507,20516,77,296,principal,1422,ESCOLA ESTADUAL PROF. PAULO FREIRE - PROX. AO GEISEL,convencional,R. PROJETADA S/N,JOAO PAULO II,58000000,,-7.178079,-34.8762785,ativo,ativo,ativo,ativo,sem acessibilidade,345,372
2022,2,PB,2507507,20516,70,388,principal,1937,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL DAURA SANTIAGO RANGEL,convencional,RUA BENÍCIO DE OLIVEIRA LIMA S/N,JOSE AMERICO DE ALMEIDA,58073030,,-7.16759157,-34.85510789,ativo,ativo,ativo,ativo,sem acessibilidade,377,390
2022,2,PB,2507507,20516,77,42,principal,1090,ESCOLA MUNICIPAL DR. JOSE NOVAIS,convencional,"R. SANTOS ESTANISLAU,322",NOVAIS,58000000,,-7.15427676,-34.89824256,ativo,ativo,ativo,ativo,sem acessibilidade,241,307
2022,1,PB,2507507,20516,1,142,principal,1422,ESC. MUNICIPAL FRANCISCA MOURA,convencional,"RUA SILVINO SANTOS, 27 - MANDACARU - JOÃO PESSOA",MANDACARU,58027470,,-7.10115561,-34.86139261,ativo,ativo,ativo,ativo,sem acessibilidade,373,397
2022,1,PB,2507507,20516,70,538,principal,2011,COLÉGIO QI,convencional,"RUA MANOEL JOAQUIM DAS NEVES,27",MANGABEIRA II,58057550,32226768,-7.18133673,-34.84191929,bloqueado,ativo,ativo,ativo,com acessibilidade,392,391
2022,2,PB,2507507,20516,1,144,principal,1430,CENTRO SOCIAL URBANO MONSENHOR JOSE COUTINHO,convencional,"RUA PROFA MARIA ESTER BEZERRA MESQUITA, S/N - IPÊS - JOÃO PESSOA",IPES,58028700,,-7.10040119,-34.85810985,ativo,ativo,ativo,ativo,sem acessibilidade,390,401
2022,2,PB,2507507,20516,77,228,distribuida de oficio,1031,ESCOLA EST DE 1 GRAU HENRIQUE DIAS,convencional,R CARLOS BORROMEU RIBEIRO S/N,ALTO DO MATEUS,58071060,83988637315,-7.1427803,-34.91338058,ativo,ativo,ativo,ativo,sem acessibilidade,342,0
2022,1,PB,2507507,20516,64,387,principal,1287,CREI SÃO FRANCISCO,convencional,"RUA JOSÉ SOARES, 32",RANGEL,58070080,8332232203,-7.15056009,-34.87048609,ativo,ativo,ativo,ativo,com acessibilidade,324,324
2022,1,PB,2507507,20516,1,131,principal,1406,ESC. ESTADUAL MONS ODILON COUTINHO,convencional,RUA CELERINA  PAIVA S/N - MANDACARU - JOÃO PESSOA,MANDACARU,58027390,,-7.1044193,-34.8626877,ativo,ativo,ativo,ativo,sem acessibilidade,388,388
2022,2,PB,2507507,20516,64,292,principal,1422,ESCOLA MUNICIPAL APOLONIO SALES DE MIRANDA,convencional,"RUA ENGENHEIRO RETUMBA, 240",CRUZ DAS ARMAS,58085610,8332185517,-7.14725804,-34.89047789,bloqueado,ativo,ativo,ativo,sem acessibilidade,392,391
2022,1,PB,2507507,20516,64,122,principal,2062,ESCOLA ESTADUAL GERALDO LAFAYETTE BEZERRA,convencional,"RUA FELINTO DE ARRUDA ESCOLÁSTICO, S/N",CRISTO REDENTOR,58070300,83 32237218,-7.1548472,-34.8769512,bloqueado,ativo,ativo,ativo,sem acessibilidade,386,386
2022,1,PB,2507507,20516,64,345,principal,1740,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL UBIRAJARA TARGINO BOTTO,convencional,"AV. DA FRATERNIDADE, 950",CRISTO REDENTOR,58070310,83 988535026,-7.15525226,-34.88453323,ativo,ativo,ativo,ativo,com acessibilidade,331,332
2022,2,PB,2507507,20516,77,114,principal,1406,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL CAPISTRANO DE ABREU,convencional,"R. AURILIA LINS RABELO, S/N",COSTA E SILVA,58000000,,-7.1813326,-34.8973696,ativo,ativo,ativo,ativo,sem acessibilidade,223,291
2022,1,PB,2507507,20516,64,129,principal,2020,ESCOLA ESTADUAL DE ENSINO FUND. E MÉDIO LILIOSA DE PAIVA LEITE,convencional,"RUA DOM BOSCO, S/N",CRISTO REDENTOR,58070470,83998197819,-7.15377225,-34.87783184,ativo,ativo,ativo,ativo,com acessibilidade,359,360
2022,2,PB,2507507,20516,1,259,principal,1643,MOTIVA,convencional,"RUA ANTONIO RABELO JUNIOR, 270 - JARDIM LUNA - JOÃO PESSOA",JARDIM LUNA,58032090,,-7.11677322,-34.8375456,ativo,ativo,ativo,ativo,com acessibilidade,394,398
2022,2,PB,2507507,20516,77,62,distribuida de oficio,1120,ESCOLA EVANGELICA BETEL,convencional,R. MAESTRO HEITOR VILLA LOBOS S/N,FUNCIONARIOS I,58000000,,-7.16003903,-34.89110878,ativo,ativo,ativo,ativo,sem acessibilidade,158,0
2022,1,PB,2507507,20516,77,129,principal,1244,ESCOLA ESTADUAL DE 1 GRAU JOAQUIM NABUCO,convencional,"LOTEAMENTO GAUCHINHA, S/N FONE 233-1856",COSTA E SILVA,58000000,,-7.1742183,-34.8955938,ativo,ativo,ativo,ativo,sem acessibilidade,262,351
2022,1,PB,2507507,20516,76,354,principal,1783,CLUBE DA PESSOA IDOSA,convencional,"RUA ANA GUEDES VASCONCELOS, SN ALTIPLANO",ALTIPLANO CABO BRANCO,58033455,32148188,-7.13053876,-34.82801844,ativo,ativo,ativo,ativo,com acessibilidade,389,385
2022,2,PB,2507507,20516,77,125,principal,1236,COLÉGIO EXITTUS - SANTA BÁRBARA,convencional,"RUA DR. ABILIO PAIVA, 16",ERNANI SATIRO,00000000,,-7.17530122,-34.89171876,ativo,ativo,ativo,ativo,sem acessibilidade,321,319
2022,2,PB,2507507,20516,64,65,distribuida de oficio,1872,ESCOLA MUNICIPAL ANALICE CALDAS,convencional,"RUA CECÍLIA MIRANDA, 22",JAGUARIBE,58015130,8332621679,-7.12901127,-34.87394998,ativo,ativo,ativo,ativo,com acessibilidade,227,0
2022,2,PB,2507507,20516,64,438,principal,1961,ESCOLA MUNICIPAL JOSÉ EUGENIO LINS DE ALBUQUERQUE,convencional,"RUA PEDRO PATRICIO DE SOUZA, S/N",ERNESTO GEISEL,58075730,8332189143,-7.18122464,-34.8715599,ativo,ativo,ativo,ativo,com acessibilidade,292,349
2022,1,PB,2507507,20516,77,71,principal,1120,ESCOLA EVANGELICA BETEL,convencional,R. MAESTRO HEITOR VILLA LOBOS S/N,FUNCIONARIOS I,58000000,,-7.16003903,-34.89110878,ativo,ativo,ativo,ativo,sem acessibilidade,326,340
2022,2,PB,2507507,20516,64,474,distribuida de oficio,1783,ESCOLA MUNICIPAL EDUCADOR FRANCISCO PEREIRA DA NOBREGA,convencional,"AV. ELIAS CAVALCANTI DE ALBUQUERQUE, S/N",CRISTO REDENTOR,58070400,83988871628,-7.16567517,-34.88111559,ativo,ativo,ativo,ativo,sem acessibilidade,139,0
2022,1,PB,2507507,20516,64,244,principal,1597,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL AMÉRICO FALCÃO,convencional,"RUA DOM BOSCO, 557",CRISTO REDENTOR,58070470,8332233583,-7.15307803,-34.87848939,ativo,ativo,ativo,ativo,com acessibilidade,389,388
2022,1,PB,2507507,20516,77,143,principal,1279,ESCOLA MUNICIPAL ERNANY SATIRO,convencional,R PROF JOSE HOLMES 120,ERNANI SATIRO,00000000,,-7.17441035,-34.89386384,ativo,ativo,ativo,ativo,sem acessibilidade,292,402
2022,2,PB,2507507,20516,77,88,principal,1155,ESCOLA MUNICIPAL CASTRO ALVES,convencional,RUA MANOEL GUERRA,FUNCIONARIOS I,00000000,,-7.15899173,-34.89460562,ativo,ativo,ativo,ativo,sem acessibilidade,307,356
2022,2,PB,2507507,20516,1,48,principal,1171,ESC ESTADUAL ANA HIGINA,convencional,RUA DEZENOVE DE MARÇO S/N - ROGER - JOÃO PESSOA,ROGER,58020340,,-7.11053235,-34.87756742,ativo,ativo,ativo,ativo,sem acessibilidade,400,401
2022,1,PB,2507507,20516,1,216,principal,1554,ESC. MUNICIPAL SENADOR RUI CARNEIRO,convencional,"RUA JOÃO DE BRITO, 180 - MANDACARU - JOÃO PESSOA",MANDACARU,58027070,,-7.10224818,-34.86461358,ativo,ativo,ativo,ativo,com acessibilidade,411,411
2022,1,PB,2507507,20516,1,23,distribuida de oficio,1031,COLEGIO OLIVINA OLIVIA CARNEIRO DA CUNHA,convencional,AV DUARTE DA SILVEIRA 450 - CENTRO - JOÃO PESSOA,CENTRO,58013280,,-7.12141728,-34.87470379,ativo,ativo,ativo,ativo,sem acessibilidade,251,0
2022,1,PB,2507507,20516,64,438,principal,1961,ESCOLA MUNICIPAL JOSÉ EUGENIO LINS DE ALBUQUERQUE,convencional,"RUA PEDRO PATRICIO DE SOUZA, S/N",ERNESTO GEISEL,58075730,8332189143,-7.18122464,-34.8715599,ativo,ativo,ativo,ativo,com acessibilidade,292,349
2022,1,PB,2507507,20516,64,169,principal,1422,ESCOLA MUNICIPAL APOLONIO SALES DE MIRANDA,convencional,"RUA ENGENHEIRO RETUMBA, 240",CRUZ DAS ARMAS,58085610,8332185517,-7.14725804,-34.89047789,bloqueado,ativo,ativo,ativo,com acessibilidade,390,390
2022,2,PB,2507507,20516,76,121,principal,1694,CENTRO DE EDUCAÇAO CARL ROGERS,convencional,"RUA REGINALDO AMARAL MURIBECA, 65",BANCARIOS,58051620,32141784,-7.1515459,-34.8375376,ativo,ativo,ativo,ativo,com acessibilidade,380,378
2022,1,PB,2507507,20516,1,17,principal,1082,ESC ESTADUAL ANTONIO PESSOA,convencional,AV BEAUREPAIRE ROHAN 149 - CENTRO - JOÃO PESSOA,CENTRO,58010000,,-7.11996028,-34.88700244,ativo,ativo,ativo,ativo,sem acessibilidade,344,342
2022,2,PB,2507507,20516,76,391,principal,1821,COLEGIO MOTIVA ORIENTAL,convencional,"AV JOÃO CYRILLO DA SILVA, 1600",ALTIPLANO CABO BRANCO,58046005,30220500,-7.1391866,-34.8211151,ativo,ativo,ativo,ativo,sem acessibilidade,412,405
2022,1,PB,2507507,20516,1,175,principal,1511,ESC ESTADUAL MARCILIO DIAS,convencional,RUA FREI ALBINO S/N - PADRE ZÉ - JOÃO PESSOA,PADRE ZE,58025010,,-7.10675896,-34.8706071,ativo,ativo,ativo,ativo,sem acessibilidade,373,373
2022,2,PB,2507507,20516,76,393,principal,1872,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA - UNIPÊ,convencional,"RODOVIA BR-230,KM 22, S/N - ÁGUA FRIA, JOÃO PESSOA",BANCARIOS,58053002,21069200,-7.1579739,-34.8580379,bloqueado,ativo,ativo,ativo,sem acessibilidade,401,399
2022,2,PB,2507507,20516,1,108,principal,1333,HBE BAIRRO DOS ESTADOS (ANTIGO HIPOCRATES),convencional,AV MINAS GERAIS 251 - ESTADOS - JOÃO PESSOA,ESTADOS,58030092,,-7.1145296,-34.85873286,ativo,ativo,ativo,ativo,sem acessibilidade,437,432
2022,2,PB,2507507,20516,70,659,principal,2119,CENTRO DE FORMAÇÃO DE EDUCADORES DE JOÃO PESSOA,convencional,"RUA CORONEL BENEVENUTO GONÇALVES DA COSTA, S/N",MANGABEIRA VI,58056020,32185161,,,ativo,ativo,ativo,ativo,com acessibilidade,347,390
2022,2,PB,2507507,20516,70,367,principal,1791,ESCOLA ESTADUAL BORGES DA FONSECA,convencional,"AV. CEL. CALIXTO, S/N, COLONIA AGRICOLA DE MANGABEIRA",MANGABEIRA VIII,58000000,,-7.18090353,-34.83483189,bloqueado,ativo,ativo,ativo,sem acessibilidade,235,335
2022,1,PB,2507507,20516,64,282,principal,1724,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PADRE PEDRO SERRÃO,convencional,"RUA DOM BOSCO, 577",CRISTO REDENTOR,58070470,8332186726,-7.1537799,-34.87784299,ativo,ativo,ativo,ativo,com acessibilidade,341,341
2022,2,PB,2507507,20516,1,106,principal,1333,HBE BAIRRO DOS ESTADOS (ANTIGO HIPOCRATES),convencional,AV MINAS GERAIS 251 - ESTADOS - JOÃO PESSOA,ESTADOS,58030092,,-7.1145296,-34.85873286,ativo,ativo,ativo,ativo,sem acessibilidade,434,426
2022,2,PB,2507507,20516,76,189,principal,1880,ISO COLEGIO E CURSO,convencional,"AV. GOV. ARGEMIRO DE FIGUEIREDO, 477 - JARDIM OCEANIA",JARDIM OCEANIA,58037030,35789282,-7.0925217,-34.8347825,bloqueado,ativo,ativo,ativo,com acessibilidade,368,387
2022,2,PB,2507507,20516,1,1,principal,1040,FAC. CIÊNCIAS MÉDICAS (ANTIGO COLÉGIO PIO XII),convencional,PRAÇA SÃO FRANCISCO 116 - CENTRO - JOÃO PESSOA,CENTRO,58010630,,-7.11535985,-34.88317582,ativo,ativo,ativo,ativo,com acessibilidade,268,337
2022,1,PB,2507507,20516,64,376,principal,2020,ESCOLA ESTADUAL DE ENSINO FUND. E MÉDIO LILIOSA DE PAIVA LEITE,convencional,"RUA DOM BOSCO, S/N",CRISTO REDENTOR,58070470,83998197819,-7.15377225,-34.87783184,ativo,ativo,ativo,ativo,com acessibilidade,376,376
2022,1,PB,2507507,20516,64,403,principal,1929,ESCOLA MUNICIPAL JOSÉ PEREGRINO DE CARVALHO,convencional,"RUA CARNEIRO CAMPOS, SN",ILHA DO BISPO,58011440,83988109973,-7.1268664,-34.89965742,ativo,ativo,ativo,ativo,com acessibilidade,365,396
2022,2,PB,2507507,20516,77,113,principal,1406,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL CAPISTRANO DE ABREU,convencional,"R. AURILIA LINS RABELO, S/N",COSTA E SILVA,58000000,,-7.1813326,-34.8973696,ativo,ativo,ativo,ativo,sem acessibilidade,228,292
2022,1,PB,2507507,20516,77,140,agregada,1511,ESCOLA MUNICIPA.L MONTEIRO LOBATO,convencional,"R. JOSE DA CUNHA, 101",COSTA E SILVA,58000000,3234 2949,-7.1770505,-34.8958727,ativo,ativo,ativo,ativo,sem acessibilidade,199,0
2022,1,PB,2507507,20516,76,359,principal,1325,ESC. MUN. ANTONIO DOS SANTOS COELHO NETO,convencional,PRACA OSVALDO PESSOA S/N,PENHA,58046050,32511483,-7.1657262,-34.7990189,bloqueado,ativo,ativo,ativo,com acessibilidade,382,381
2022,1,PB,2507507,20516,70,388,principal,1937,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL DAURA SANTIAGO RANGEL,convencional,RUA BENÍCIO DE OLIVEIRA LIMA S/N,JOSE AMERICO DE ALMEIDA,58073030,,-7.16759157,-34.85510789,ativo,ativo,ativo,ativo,sem acessibilidade,377,392
2022,2,PB,2507507,20516,1,290,principal,1686,ESC. ESTADUAL FENELON CAMARA (GERÊNCIA DE BANDAS),convencional,"RUA JOSÉ BATISTA DE MELO, S/N - CASTELO BRANCO - JOÃO PESSOA",CASTELO BRANCO,58050140,,-7.13338302,-34.85057217,ativo,ativo,ativo,ativo,sem acessibilidade,294,366
2022,2,PB,2507507,20516,77,345,principal,1589,ESCOLA ESTADUAL CINEASTA LINDUARTE NORONHA,convencional,"R. ANTÔNIO FERNANDES, S/N",GRAMAME,58069325,8332347673,-7.1951335,-34.8808341,ativo,ativo,ativo,ativo,sem acessibilidade,344,376
2022,1,PB,2507507,20516,77,280,principal,1554,ESCOLA MUNICIPAL ANTONIO NOMINANDO DINIZ,convencional,"RUA JOSÉ RODRIGUES DE PAIVA, S/N",GROTAO,58079810,,-7.1861338,-34.8807204,ativo,ativo,ativo,ativo,sem acessibilidade,275,367
2022,1,PB,2507507,20516,76,310,principal,1732,CLUBE DOS OFICIAIS DA POLICIA E BOMBEIROS DO ESTADO DA PARAIBA,convencional,AV GOV FLAVIO RIBEIRO COUTINHO 570 BESSA,BESSA,58037000,988026121,-7.0976826,-34.8394782,ativo,ativo,ativo,ativo,com acessibilidade,422,423
2022,1,PB,2507507,20516,77,223,principal,1511,ESCOLA MUNICIPA.L MONTEIRO LOBATO,convencional,"R. JOSE DA CUNHA, 101",COSTA E SILVA,58000000,3234 2949,-7.1770505,-34.8958727,ativo,ativo,ativo,ativo,sem acessibilidade,201,400
2022,1,PB,2507507,20516,64,465,principal,1996,ESCOLA MUNICIPAL FRUTUOSO BARBOSA,convencional,"RUA LOPO GARRO, 2OO",ILHA DO BISPO,58011380,83987408077,-7.12469722,-34.89997801,ativo,ativo,ativo,ativo,sem acessibilidade,241,361
2022,1,PB,2507507,20516,1,94,principal,1287,ESC PROFISSIONALIZANTE SINHÁ BANDEIRA,convencional,AV CAPITÃO JOÃO FREIRE 218 - EXPEDICIONÁRIOS - JOÃO PESSOA,EXPEDICIONARIOS,58040740,,-7.12384011,-34.85671416,ativo,ativo,ativo,ativo,com acessibilidade,347,350
2022,1,PB,2507507,20516,77,340,principal,1570,ESCOLA PROFESSORA ANTONIA SOCORRO SILVA MACHADO,convencional,"AVENIDA ABELARDO JUREMA, 277, RODOVIA PB 008",PARATIBE,58000000,,-7.2120022,-34.8301042,ativo,ativo,ativo,ativo,sem acessibilidade,362,416
2022,2,PB,2507507,20516,76,369,principal,1589,COLEGIO COLIBRI-ATHENAS - ESQUINA COM RUA SÃO GONÇALO,convencional,"R.SÃO GONÇALO 952, ESQUINA COM RUA VIGOLVINO FLORENTINO DA COSTA",MANAIRA,58038331,32475950,-7.1052485,-34.83988378,ativo,ativo,ativo,ativo,com acessibilidade,387,391
2022,1,PB,2507507,20516,70,644,principal,2100,INSTITUTO EDUCACIONAL NOSSA SENHORA DA CONCEIÇÃO - IENSC,convencional,"RUA PROFA. MARIA DA LUZ BARBOSA, 14",VALENTINA FIGUEIREDO,58063580,8332371961,,,ativo,ativo,ativo,ativo,sem acessibilidade,390,427
2022,2,PB,2507507,20516,64,168,principal,1414,ESCOLA MUNICIPAL ANIBAL MOURA,convencional,"RUA SAO SALVADOR, 25",CRUZ DAS ARMAS,58085100,8332156132,-7.13689265,-34.88963885,ativo,ativo,ativo,ativo,com acessibilidade,319,319
2022,1,PB,2507507,20516,1,260,principal,1643,MOTIVA,convencional,"RUA ANTONIO RABELO JUNIOR, 270 - JARDIM LUNA - JOÃO PESSOA",JARDIM LUNA,58032090,,-7.11677322,-34.8375456,ativo,ativo,ativo,ativo,sem acessibilidade,397,401
2022,1,PB,2507507,20516,64,148,principal,1376,ESCOLA ESTADUAL DE 1. GRAU FREI MARTINHO,convencional,"AV. DESEMBARGADOR NOVAIS, S/N",CRUZ DAS ARMAS,58085450,,-7.14277267,-34.889875,ativo,ativo,ativo,ativo,com acessibilidade,335,389
2022,2,PB,2507507,20516,77,310,principal,1341,ESCOLA ESTADUAL DE ENS. FUND. D. JOSE MARIA PIRES,convencional,RUA DAS ROSAS  SN,INDUSTRIAS,58000000,,-7.1830923,-34.9198028,ativo,ativo,ativo,ativo,sem acessibilidade,295,353
2022,2,PB,2507507,20516,76,232,principal,1759,COLIBRI ENSINO FUNDAMENTAL EM FRENTE AO GINASIO,convencional,"RUA VIGOLVINO FLORENTINO DA COSTA, 723 MANAIRA",MANAIRA,58000000,,-7.104526,-34.84020328,ativo,ativo,ativo,ativo,com acessibilidade,389,382
2022,1,PB,2507507,20516,64,92,principal,1279,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL PROF. MATEUS RIBEIRO,convencional,"RUA BOM JESUS, 526",RANGEL,58070060,8332233711,-7.14810386,-34.87067292,ativo,ativo,ativo,ativo,com acessibilidade,335,336
2022,1,PB,2507507,20516,76,386,principal,1872,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA - UNIPÊ,convencional,"RODOVIA BR-230,KM 22, S/N - ÁGUA FRIA, JOÃO PESSOA",BANCARIOS,58053002,21069200,-7.1579739,-34.8580379,bloqueado,ativo,ativo,ativo,sem acessibilidade,404,402
2022,1,PB,2507507,20516,64,464,distribuida de oficio,1996,ESCOLA MUNICIPAL FRUTUOSO BARBOSA,convencional,"RUA LOPO GARRO, 2OO",ILHA DO BISPO,58011380,83987408077,-7.12469722,-34.89997801,ativo,ativo,ativo,ativo,com acessibilidade,241,0
